('HP:0004372', 'GO:0031398')
('HP:0003179', 'GO:0070080')
('HP:0003199', 'GO:0060302')
('HP:0001670', 'GO:0008588')
('HP:0002472', 'GO:0044770')
('HP:0030521', 'GO:0036457')
('HP:0001629', 'GO:0031289')
('HP:0000540', 'GO:0043137')
('HP:0002002', 'GO:1990909')
('HP:0000470', 'GO:0042113')
('HP:0100697', 'GO:1904288')
('HP:0002840', 'GO:0043398')
('HP:0000495', 'GO:0001103')
('HP:0009778', 'GO:0030240')
('HP:0006739', 'GO:0005905')
('HP:0002389', 'GO:0030246')
('HP:0002984', 'GO:0030893')
('HP:0000403', 'GO:0009337')
('HP:0000187', 'GO:0034452')
('HP:0000486', 'GO:0047291')
('HP:0004568', 'GO:1900026')
('HP:0000286', 'GO:0004527')
('HP:0001561', 'GO:0031999')
('HP:0001574', 'GO:0048037')
('HP:0002789', 'GO:0005768')
('HP:0003621', 'GO:0051371')
('HP:0000962', 'GO:0004435')
('HP:0001187', 'GO:0035615')
('HP:0002363', 'GO:0008180')
('HP:0002557', 'GO:0007071')
('HP:0005830', 'GO:0019977')
('HP:0003829', 'GO:0048851')
('HP:0000575', 'GO:0035264')
('HP:0009830', 'GO:0005165')
('HP:0002594', 'GO:0005549')
('HP:0005315', 'GO:0061301')
('HP:0001083', 'GO:0021986')
('HP:0000202', 'GO:0072215')
('HP:0000957', 'GO:0034424')
('HP:0003348', 'GO:0031680')
('HP:0001653', 'GO:1903269')
('HP:0000430', 'GO:0035368')
('HP:0010579', 'GO:0071255')
('HP:0011869', 'GO:0051037')
('HP:0000051', 'GO:0019979')
('HP:0008586', 'GO:0031409')
('HP:0001428', 'GO:0045829')
('HP:0005425', 'GO:0016781')
('HP:0002063', 'GO:0090485')
('HP:0002206', 'GO:0097423')
('HP:0200008', 'GO:0044850')
('HP:0001945', 'GO:0031660')
('HP:0003196', 'GO:0001161')
('HP:0002894', 'GO:0016456')
('HP:0000263', 'GO:0036306')
('HP:0001498', 'GO:0070937')
('HP:0100615', 'GO:0045277')
('HP:0000592', 'GO:0001673')
('HP:0004348', 'GO:0072049')
('HP:0001081', 'GO:0048645')
('HP:0002510', 'GO:1901777')
('HP:0000586', 'GO:0000496')
('HP:0003298', 'GO:0071145')
('HP:0002653', 'GO:0060343')
('HP:0000060', 'GO:0060592')
('HP:0001869', 'GO:0046703')
('HP:0100840', 'GO:0085036')
('HP:0006535', 'GO:0045580')
('HP:0001682', 'GO:0000308')
('HP:0010109', 'GO:0030312')
('HP:0000532', 'GO:0000440')
('HP:0001967', 'GO:0033218')
('HP:0001635', 'GO:0072322')
('HP:0000726', 'GO:1900084')
('HP:0007440', 'GO:0001308')
('HP:0010311', 'GO:0044422')
('HP:0009921', 'GO:0060969')
('HP:0007957', 'GO:0000946')
('HP:0002714', 'GO:1904178')
('HP:0007676', 'GO:0046843')
('HP:0012721', 'GO:0097367')
('HP:0005595', 'GO:0033985')
('HP:0000957', 'GO:0010782')
('HP:0000969', 'GO:1990862')
('HP:0100614', 'GO:0034743')
('HP:0001977', 'GO:0097223')
('HP:0001425', 'GO:0070163')
('HP:0000179', 'GO:0031563')
('HP:0001659', 'GO:0005135')
('HP:0009193', 'GO:0140031')
('HP:0000008', 'GO:0021538')
('HP:0000648', 'GO:0061472')
('HP:0000766', 'GO:0055115')
('HP:0100820', 'GO:0036091')
('HP:0002186', 'GO:0065010')
('HP:0008850', 'GO:0000407')
('HP:0002870', 'GO:0043292')
('HP:0002490', 'GO:0044841')
('HP:0001945', 'GO:0032560')
('HP:0001300', 'GO:1904857')
('HP:0001060', 'GO:0070788')
('HP:0000598', 'GO:0098794')
('HP:0002808', 'GO:0044786')
('HP:0100614', 'GO:0005853')
('HP:0002063', 'GO:0031338')
('HP:0000343', 'GO:1902251')
('HP:0012227', 'GO:0032475')
('HP:0003063', 'GO:0072364')
('HP:0002155', 'GO:0020032')
('HP:0002448', 'GO:1904013')
('HP:0002575', 'GO:0001004')
('HP:0001093', 'GO:0046904')
('HP:0000256', 'GO:0005940')
('HP:0001171', 'GO:0033118')
('HP:0000414', 'GO:0072711')
('HP:0012499', 'GO:1902910')
('HP:0003774', 'GO:0050706')
('HP:0002144', 'GO:0031647')
('HP:0002103', 'GO:0008074')
('HP:0006009', 'GO:0016607')
('HP:0000749', 'GO:0030870')
('HP:0030269', 'GO:0005179')
('HP:0000915', 'GO:0031234')
('HP:0000100', 'GO:1900745')
('HP:0010614', 'GO:0005021')
('HP:0008070', 'GO:0055072')
('HP:0001386', 'GO:0008203')
('HP:0001646', 'GO:0008266')
('HP:0003275', 'GO:0043536')
('HP:0000727', 'GO:0060314')
('HP:0000989', 'GO:0031397')
('HP:0000151', 'GO:1904854')
('HP:0000991', 'GO:0035501')
('HP:0002705', 'GO:0035360')
('HP:0009743', 'GO:0001228')
('HP:0001000', 'GO:0048514')
('HP:0011962', 'GO:0043121')
('HP:0001943', 'GO:0004882')
('HP:0004785', 'GO:0010717')
('HP:0000238', 'GO:2001294')
('HP:0030049', 'GO:0032848')
('HP:0003677', 'GO:0060299')
('HP:0003319', 'GO:0034186')
('HP:0003345', 'GO:0005070')
('HP:0001761', 'GO:0051659')
('HP:0009928', 'GO:0000789')
('HP:0000150', 'GO:0051254')
('HP:0000894', 'GO:0061701')
('HP:0100578', 'GO:0043269')
('HP:0000474', 'GO:2001109')
('HP:0003216', 'GO:0070379')
('HP:0003997', 'GO:0060996')
('HP:0100579', 'GO:0019908')
('HP:0000149', 'GO:0036022')
('HP:0006367', 'GO:1990448')
('HP:0009824', 'GO:0035325')
('HP:0001945', 'GO:1903046')
('HP:0000047', 'GO:0006903')
('HP:0001756', 'GO:0010232')
('HP:0008059', 'GO:0005121')
('HP:0003535', 'GO:1990783')
('HP:0003755', 'GO:1901681')
('HP:0005978', 'GO:0018195')
('HP:0012246', 'GO:0019808')
('HP:0011962', 'GO:0032404')
('HP:0002015', 'GO:0033012')
('HP:0003551', 'GO:0140022')
('HP:0000164', 'GO:0097146')
('HP:0003828', 'GO:0044863')
('HP:0000002', 'GO:0021704')
('HP:0010871', 'GO:0039556')
('HP:0001182', 'GO:0045131')
('HP:0002750', 'GO:0071394')
('HP:0002983', 'GO:0102870')
('HP:0002103', 'GO:0045265')
('HP:0006731', 'GO:0032153')
('HP:0000689', 'GO:0050867')
('HP:0007819', 'GO:0003157')
('HP:0001030', 'GO:0034741')
('HP:0001873', 'GO:0010731')
('HP:0003233', 'GO:0032563')
('HP:0008619', 'GO:0031254')
('HP:0000969', 'GO:1903981')
('HP:0002516', 'GO:0045247')
('HP:0000007', 'GO:0061246')
('HP:0002204', 'GO:0080026')
('HP:0000047', 'GO:2000990')
('HP:0002925', 'GO:0021680')
('HP:0010571', 'GO:0030914')
('HP:0100614', 'GO:1990742')
('HP:0001397', 'GO:1902578')
('HP:0011960', 'GO:0043597')
('HP:0100820', 'GO:1901561')
('HP:0003777', 'GO:0070379')
('HP:0006774', 'GO:0072755')
('HP:0100324', 'GO:0035254')
('HP:0001658', 'GO:0032563')
('HP:0100820', 'GO:0045389')
('HP:0012471', 'GO:0030427')
('HP:0003694', 'GO:0097109')
('HP:0002049', 'GO:0070016')
('HP:0000823', 'GO:1903981')
('HP:0200039', 'GO:1900039')
('HP:0002694', 'GO:1904486')
('HP:0004326', 'GO:0021694')
('HP:0006765', 'GO:0102996')
('HP:0100958', 'GO:0009321')
('HP:0001746', 'GO:0009338')
('HP:0010818', 'GO:0071794')
('HP:0002715', 'GO:0032126')
('HP:0001276', 'GO:0038086')
('HP:0000718', 'GO:0003207')
('HP:0006644', 'GO:1902896')
('HP:0000975', 'GO:2000905')
('HP:0002227', 'GO:1900448')
('HP:0008207', 'GO:0030931')
('HP:0000654', 'GO:1990503')
('HP:0001511', 'GO:1990014')
('HP:0002097', 'GO:0070887')
('HP:0000400', 'GO:0031413')
('HP:0001266', 'GO:0060658')
('HP:0003387', 'GO:0046821')
('HP:0001084', 'GO:0002113')
('HP:0000956', 'GO:0034218')
('HP:0002757', 'GO:0102318')
('HP:0005616', 'GO:2000347')
('HP:0001030', 'GO:0016063')
('HP:0003581', 'GO:0070299')
('HP:0001920', 'GO:0050794')
('HP:0001271', 'GO:0045281')
('HP:0002894', 'GO:0017090')
('HP:0000126', 'GO:0046898')
('HP:0002204', 'GO:0070008')
('HP:0000733', 'GO:1901837')
('HP:0002153', 'GO:0099091')
('HP:0011462', 'GO:0030985')
('HP:0000556', 'GO:0021816')
('HP:0001321', 'GO:0100062')
('HP:0001396', 'GO:0007491')
('HP:0000545', 'GO:1990715')
('HP:0001007', 'GO:0018000')
('HP:0100749', 'GO:0035903')
('HP:0002972', 'GO:0051401')
('HP:0005565', 'GO:0097439')
('HP:0001522', 'GO:0006728')
('HP:0003034', 'GO:0009741')
('HP:0040198', 'GO:0000789')
('HP:0001339', 'GO:0070701')
('HP:0001635', 'GO:0006477')
('HP:0002205', 'GO:0042734')
('HP:0005743', 'GO:0046789')
('HP:0000016', 'GO:0008287')
('HP:0100255', 'GO:0033111')
('HP:0002067', 'GO:0035513')
('HP:0002410', 'GO:1905208')
('HP:0003298', 'GO:0032526')
('HP:0001392', 'GO:0043128')
('HP:0012407', 'GO:0043846')
('HP:0001644', 'GO:0042774')
('HP:0000322', 'GO:0003139')
('HP:0000632', 'GO:0033263')
('HP:0008191', 'GO:0089710')
('HP:0100585', 'GO:0008266')
('HP:0007759', 'GO:0032480')
('HP:0002059', 'GO:0034447')
('HP:0000179', 'GO:0055088')
('HP:0003701', 'GO:0010457')
('HP:0001155', 'GO:0090443')
('HP:0002718', 'GO:0033033')
('HP:0001231', 'GO:0001300')
('HP:0011501', 'GO:0005773')
('HP:0001522', 'GO:0035976')
('HP:0007740', 'GO:0002020')
('HP:0002408', 'GO:0070743')
('HP:0001315', 'GO:1904504')
('HP:0001117', 'GO:0019981')
('HP:0011902', 'GO:0070390')
('HP:0100679', 'GO:0071664')
('HP:0000262', 'GO:0048518')
('HP:0002585', 'GO:0044431')
('HP:0008070', 'GO:1901099')
('HP:0004481', 'GO:2001222')
('HP:0100787', 'GO:0045251')
('HP:0004646', 'GO:0030314')
('HP:0002384', 'GO:0099078')
('HP:0000926', 'GO:0031717')
('HP:0002326', 'GO:1903378')
('HP:0001999', 'GO:0120024')
('HP:0002435', 'GO:0070074')
('HP:0000098', 'GO:0031077')
('HP:0002828', 'GO:1904501')
('HP:0002173', 'GO:0006805')
('HP:0002897', 'GO:0070937')
('HP:0002097', 'GO:0002740')
('HP:0200102', 'GO:0005790')
('HP:0009237', 'GO:1990302')
('HP:0040160', 'GO:0010720')
('HP:0000476', 'GO:0048189')
('HP:0009811', 'GO:0019199')
('HP:0100753', 'GO:0071455')
('HP:0000736', 'GO:0042169')
('HP:0003400', 'GO:0033009')
('HP:0001163', 'GO:0002167')
('HP:0008240', 'GO:0030509')
('HP:0001511', 'GO:0007077')
('HP:0011970', 'GO:0005968')
('HP:0001596', 'GO:0043543')
('HP:0000598', 'GO:0044452')
('HP:0001671', 'GO:0009579')
('HP:0002557', 'GO:0060788')
('HP:0002894', 'GO:0060149')
('HP:0005374', 'GO:1990658')
('HP:0001367', 'GO:0048655')
('HP:0000316', 'GO:0008915')
('HP:0001883', 'GO:1905268')
('HP:0008197', 'GO:1990934')
('HP:0000006', 'GO:0001550')
('HP:0002247', 'GO:0098561')
('HP:0001433', 'GO:0042170')
('HP:0001249', 'GO:0019426')
('HP:0200146', 'GO:0044100')
('HP:0003743', 'GO:1990890')
('HP:0000003', 'GO:0061399')
('HP:0000270', 'GO:0021508')
('HP:0000722', 'GO:0097189')
('HP:0000734', 'GO:0097574')
('HP:0002148', 'GO:1990204')
('HP:0011999', 'GO:1905763')
('HP:0000027', 'GO:0005787')
('HP:0000711', 'GO:0031610')
('HP:0000871', 'GO:0008179')
('HP:0003521', 'GO:0033011')
('HP:0011069', 'GO:0044452')
('HP:0011359', 'GO:0061788')
('HP:0001698', 'GO:0008430')
('HP:0002021', 'GO:0097148')
('HP:0012368', 'GO:1900072')
('HP:0002442', 'GO:0050824')
('HP:0001511', 'GO:0090021')
('HP:0001804', 'GO:0014028')
('HP:0004953', 'GO:1903781')
('HP:0001419', 'GO:1903920')
('HP:0001875', 'GO:0031411')
('HP:0010786', 'GO:0031499')
('HP:0010306', 'GO:0021723')
('HP:0001596', 'GO:0060617')
('HP:0000126', 'GO:1904561')
('HP:0004374', 'GO:0016051')
('HP:0000358', 'GO:0000433')
('HP:0001097', 'GO:0072686')
('HP:0000483', 'GO:0090043')
('HP:0001762', 'GO:0015811')
('HP:0004279', 'GO:0098505')
('HP:0000952', 'GO:0035584')
('HP:0000648', 'GO:1904528')
('HP:0001611', 'GO:0043845')
('HP:0003414', 'GO:0070063')
('HP:0003690', 'GO:0030511')
('HP:0001385', 'GO:0090630')
('HP:0008200', 'GO:0005113')
('HP:0007435', 'GO:0034452')
('HP:0002269', 'GO:0045109')
('HP:0005469', 'GO:0032148')
('HP:0000453', 'GO:0035791')
('HP:0000358', 'GO:0000002')
('HP:0030688', 'GO:1990062')
('HP:0000778', 'GO:0036398')
('HP:0000564', 'GO:1903109')
('HP:0003006', 'GO:0010604')
('HP:0000343', 'GO:0000156')
('HP:0002097', 'GO:0000974')
('HP:0001920', 'GO:1905754')
('HP:0005453', 'GO:0098589')
('HP:0008214', 'GO:0005835')
('HP:0001629', 'GO:0030201')
('HP:0003275', 'GO:1904854')
('HP:0005100', 'GO:0008406')
('HP:0000579', 'GO:0090184')
('HP:0100621', 'GO:0090314')
('HP:0005028', 'GO:0045778')
('HP:0002804', 'GO:0045716')
('HP:0000387', 'GO:0044421')
('HP:0000765', 'GO:1903356')
('HP:0001362', 'GO:0016514')
('HP:0002193', 'GO:0046979')
('HP:0002145', 'GO:0006081')
('HP:0006771', 'GO:0008043')
('HP:0000954', 'GO:0030516')
('HP:0000692', 'GO:0070577')
('HP:0002644', 'GO:0001867')
('HP:0002027', 'GO:0030209')
('HP:0002663', 'GO:1990251')
('HP:0012062', 'GO:0051984')
('HP:0006297', 'GO:0060828')
('HP:0000133', 'GO:0034728')
('HP:0001539', 'GO:0042730')
('HP:0000358', 'GO:0006431')
('HP:0000613', 'GO:0042089')
('HP:0001609', 'GO:0005868')
('HP:0001566', 'GO:0000347')
('HP:0008070', 'GO:0043982')
('HP:0002010', 'GO:0043066')
('HP:0000269', 'GO:0061423')
('HP:0100601', 'GO:0007507')
('HP:0001581', 'GO:0051496')
('HP:0001744', 'GO:0046469')
('HP:0001702', 'GO:0001077')
('HP:0000739', 'GO:0034653')
('HP:0002138', 'GO:0071013')
('HP:0007328', 'GO:0009267')
('HP:0001270', 'GO:0072177')
('HP:0000269', 'GO:0043086')
('HP:0000819', 'GO:0042535')
('HP:0001324', 'GO:0045066')
('HP:0000262', 'GO:2001111')
('HP:0001177', 'GO:0005943')
('HP:0000089', 'GO:0030168')
('HP:0000061', 'GO:0070088')
('HP:0001177', 'GO:0032517')
('HP:0002232', 'GO:0010718')
('HP:0003701', 'GO:0072207')
('HP:0000896', 'GO:0071203')
('HP:0001864', 'GO:0097110')
('HP:0001878', 'GO:0006740')
('HP:0001273', 'GO:0008140')
('HP:0001289', 'GO:0031362')
('HP:0006495', 'GO:0043433')
('HP:0004443', 'GO:0034981')
('HP:0000763', 'GO:0090291')
('HP:0000508', 'GO:0009581')
('HP:0002039', 'GO:0045556')
('HP:0000104', 'GO:0098826')
('HP:0001270', 'GO:1904180')
('HP:0001263', 'GO:0043892')
('HP:0005227', 'GO:0046812')
('HP:0003674', 'GO:0035276')
('HP:0006097', 'GO:0060033')
('HP:0002120', 'GO:1904178')
('HP:0007598', 'GO:0045692')
('HP:0000093', 'GO:0010720')
('HP:0002352', 'GO:0071219')
('HP:0002916', 'GO:0034057')
('HP:0002105', 'GO:1901561')
('HP:0003557', 'GO:0030678')
('HP:0002131', 'GO:0019537')
('HP:0000648', 'GO:0043554')
('HP:0001716', 'GO:1990783')
('HP:0008559', 'GO:0050682')
('HP:0001733', 'GO:1904002')
('HP:0030490', 'GO:1990016')
('HP:0005819', 'GO:1901700')
('HP:0000171', 'GO:0048645')
('HP:0001894', 'GO:1900241')
('HP:0001283', 'GO:2000291')
('HP:0000653', 'GO:0030627')
('HP:0003701', 'GO:0005847')
('HP:0008736', 'GO:0032560')
('HP:0002353', 'GO:0055093')
('HP:0000265', 'GO:0097367')
('HP:0012334', 'GO:0030089')
('HP:0004712', 'GO:0042615')
('HP:0008314', 'GO:0000789')
('HP:0002094', 'GO:0045856')
('HP:0001644', 'GO:1902338')
('HP:0000505', 'GO:0033753')
('HP:0040080', 'GO:0097159')
('HP:0001250', 'GO:0047535')
('HP:0001288', 'GO:1904634')
('HP:0005280', 'GO:0008231')
('HP:0001791', 'GO:0032840')
('HP:0001136', 'GO:0061196')
('HP:0002342', 'GO:1902294')
('HP:0004378', 'GO:0070992')
('HP:0001977', 'GO:0035749')
('HP:0001596', 'GO:0047329')
('HP:0000510', 'GO:0071696')
('HP:0000588', 'GO:1990047')
('HP:0006367', 'GO:0031680')
('HP:0007957', 'GO:1903788')
('HP:0003573', 'GO:0101016')
('HP:0000343', 'GO:0072760')
('HP:0000813', 'GO:2000222')
('HP:0002673', 'GO:0050931')
('HP:0001163', 'GO:0001198')
('HP:0000528', 'GO:1900240')
('HP:0002896', 'GO:0010784')
('HP:0002832', 'GO:0005136')
('HP:0001268', 'GO:0044307')
('HP:0002090', 'GO:0072731')
('HP:0002094', 'GO:0010713')
('HP:0001063', 'GO:0035614')
('HP:0002750', 'GO:0102692')
('HP:0030680', 'GO:0000120')
('HP:0002171', 'GO:0047097')
('HP:0001894', 'GO:0097425')
('HP:0001845', 'GO:1903108')
('HP:0008625', 'GO:0071439')
('HP:0000840', 'GO:0010189')
('HP:0007793', 'GO:1903713')
('HP:0001698', 'GO:0060043')
('HP:0001395', 'GO:0071806')
('HP:0001510', 'GO:1902900')
('HP:0001640', 'GO:0042122')
('HP:0002671', 'GO:0051049')
('HP:0011711', 'GO:0033016')
('HP:0000597', 'GO:0009348')
('HP:0002840', 'GO:0001856')
('HP:0002062', 'GO:1902903')
('HP:0000278', 'GO:0031775')
('HP:0002973', 'GO:0019981')
('HP:0005113', 'GO:0001940')
('HP:0000006', 'GO:1902602')
('HP:0004324', 'GO:1904493')
('HP:0002305', 'GO:0010762')
('HP:0002714', 'GO:0098847')
('HP:0010522', 'GO:0030428')
('HP:0003005', 'GO:0030712')
('HP:0003674', 'GO:0097683')
('HP:0000736', 'GO:0061405')
('HP:0001428', 'GO:0018214')
('HP:0007455', 'GO:0046904')
('HP:0003103', 'GO:0021509')
('HP:0007281', 'GO:0001179')
('HP:0009928', 'GO:1905721')
('HP:0001863', 'GO:0001940')
('HP:0004395', 'GO:0044815')
('HP:0002901', 'GO:0099091')
('HP:0002069', 'GO:0017133')
('HP:0002217', 'GO:0075209')
('HP:0000826', 'GO:1903023')
('HP:0011869', 'GO:1901580')
('HP:0006977', 'GO:0043446')
('HP:0001935', 'GO:0003410')
('HP:0006824', 'GO:1904587')
('HP:0000047', 'GO:0019100')
('HP:0003189', 'GO:0010162')
('HP:0005421', 'GO:0019969')
('HP:0006824', 'GO:0070256')
('HP:0001511', 'GO:1903900')
('HP:0002958', 'GO:0005117')
('HP:0000024', 'GO:1903317')
('HP:0000486', 'GO:0034319')
('HP:0003150', 'GO:0033541')
('HP:0003202', 'GO:0097448')
('HP:0002315', 'GO:0044496')
('HP:0000603', 'GO:0090455')
('HP:0000394', 'GO:0021504')
('HP:0000347', 'GO:0008256')
('HP:0100820', 'GO:0021584')
('HP:0007665', 'GO:0032047')
('HP:0200020', 'GO:0070304')
('HP:0000083', 'GO:0031655')
('HP:0000130', 'GO:0048145')
('HP:0100371', 'GO:0007071')
('HP:0000598', 'GO:0008293')
('HP:0009924', 'GO:0051540')
('HP:0001336', 'GO:0097035')
('HP:0003384', 'GO:0071074')
('HP:0002878', 'GO:0035202')
('HP:0100774', 'GO:0030014')
('HP:0001798', 'GO:2001209')
('HP:0002009', 'GO:0086093')
('HP:0001100', 'GO:2000291')
('HP:0000395', 'GO:0019982')
('HP:0003401', 'GO:0009891')
('HP:0002072', 'GO:1905442')
('HP:0003002', 'GO:0097147')
('HP:0001582', 'GO:0005652')
('HP:0011499', 'GO:0042169')
('HP:0008197', 'GO:0000278')
('HP:0009795', 'GO:1903561')
('HP:0002936', 'GO:0004422')
('HP:0005280', 'GO:0010917')
('HP:0012041', 'GO:0043392')
('HP:0005511', 'GO:0017124')
('HP:0000472', 'GO:0005912')
('HP:0000319', 'GO:0070842')
('HP:0003448', 'GO:0005954')
('HP:0001998', 'GO:0010533')
('HP:0000622', 'GO:0071153')
('HP:0012397', 'GO:1905862')
('HP:0005598', 'GO:0042566')
('HP:0004326', 'GO:0097129')
('HP:0000572', 'GO:0002005')
('HP:0003704', 'GO:0051540')
('HP:0006089', 'GO:0023023')
('HP:0000077', 'GO:0071515')
('HP:0040185', 'GO:0019974')
('HP:0001315', 'GO:0001060')
('HP:0000947', 'GO:0070984')
('HP:0001256', 'GO:0045858')
('HP:0001743', 'GO:0051252')
('HP:0004570', 'GO:0031082')
('HP:0002829', 'GO:0043584')
('HP:0001225', 'GO:0046966')
('HP:0003749', 'GO:0097039')
('HP:0000219', 'GO:0019869')
('HP:0000147', 'GO:0016006')
('HP:0011002', 'GO:1990440')
('HP:0000294', 'GO:1904504')
('HP:0000765', 'GO:0045454')
('HP:0001944', 'GO:0035371')
('HP:0008936', 'GO:0033700')
('HP:0000707', 'GO:2000279')
('HP:0000957', 'GO:0010524')
('HP:0000750', 'GO:0042554')
('HP:0008715', 'GO:0001568')
('HP:0007206', 'GO:0046966')
('HP:0000239', 'GO:0004675')
('HP:0002352', 'GO:2001022')
('HP:0000614', 'GO:2000640')
('HP:0001592', 'GO:0005057')
('HP:0010622', 'GO:0045027')
('HP:0004322', 'GO:0034808')
('HP:0000030', 'GO:0071495')
('HP:0011002', 'GO:0097571')
('HP:0002647', 'GO:0032526')
('HP:0002282', 'GO:0034455')
('HP:0002905', 'GO:0032725')
('HP:0007685', 'GO:0071944')
('HP:0008678', 'GO:0001669')
('HP:0001337', 'GO:0070508')
('HP:0008225', 'GO:0005739')
('HP:0002085', 'GO:0061419')
('HP:0001336', 'GO:0030990')
('HP:0001369', 'GO:0033161')
('HP:0000028', 'GO:0071552')
('HP:0008946', 'GO:0051091')
('HP:0003719', 'GO:1904854')
('HP:0001371', 'GO:0045996')
('HP:0005758', 'GO:0006461')
('HP:0003362', 'GO:0005764')
('HP:0005268', 'GO:0002193')
('HP:0000545', 'GO:0099114')
('HP:0003022', 'GO:0010622')
('HP:0011869', 'GO:0072067')
('HP:0007392', 'GO:0097684')
('HP:0003270', 'GO:0000411')
('HP:0008256', 'GO:0019972')
('HP:0002047', 'GO:0051240')
('HP:0000252', 'GO:1904222')
('HP:0000268', 'GO:0098645')
('HP:0000008', 'GO:0019813')
('HP:0001654', 'GO:0030119')
('HP:0010047', 'GO:0045990')
('HP:0100490', 'GO:0071541')
('HP:0008665', 'GO:0099524')
('HP:0000480', 'GO:0021715')
('HP:0004453', 'GO:0048569')
('HP:0009756', 'GO:0032840')
('HP:0001250', 'GO:0003302')
('HP:0000939', 'GO:0035276')
('HP:0003782', 'GO:0001945')
('HP:0002996', 'GO:0048722')
('HP:0000520', 'GO:0071323')
('HP:0001653', 'GO:0042170')
('HP:0000764', 'GO:0019978')
('HP:0001822', 'GO:0061198')
('HP:0005406', 'GO:1901567')
('HP:0010286', 'GO:0030529')
('HP:0007703', 'GO:0060987')
('HP:0008665', 'GO:0061189')
('HP:0007018', 'GO:0009029')
('HP:0007601', 'GO:0046020')
('HP:0001360', 'GO:1990803')
('HP:0000691', 'GO:0071529')
('HP:0010669', 'GO:0071920')
('HP:0001562', 'GO:0044087')
('HP:0000726', 'GO:0097575')
('HP:0000508', 'GO:0004371')
('HP:0001541', 'GO:0009250')
('HP:0001433', 'GO:1900245')
('HP:0008768', 'GO:0034044')
('HP:0002354', 'GO:0032928')
('HP:0002346', 'GO:0071153')
('HP:0002089', 'GO:1990424')
('HP:0010610', 'GO:1990007')
('HP:0000403', 'GO:2000236')
('HP:0006695', 'GO:1904863')
('HP:0006774', 'GO:0002199')
('HP:0006335', 'GO:0038155')
('HP:0011220', 'GO:0098936')
('HP:0005598', 'GO:0031936')
('HP:0003013', 'GO:0060633')
('HP:0000217', 'GO:2000369')
('HP:0000505', 'GO:0048694')
('HP:0002089', 'GO:0098561')
('HP:0009716', 'GO:1990660')
('HP:0001250', 'GO:0031304')
('HP:0002091', 'GO:0009896')
('HP:0000093', 'GO:0010387')
('HP:0003677', 'GO:0001789')
('HP:0003326', 'GO:0031952')
('HP:0003621', 'GO:0097721')
('HP:0004757', 'GO:0030552')
('HP:0100576', 'GO:0034098')
('HP:0000869', 'GO:0009371')
('HP:0000525', 'GO:0043293')
('HP:0001029', 'GO:1903506')
('HP:0002460', 'GO:0071953')
('HP:0000377', 'GO:0050884')
('HP:0003502', 'GO:0033596')
('HP:0002150', 'GO:0007224')
('HP:0012378', 'GO:0032689')
('HP:0007707', 'GO:0002193')
('HP:0003236', 'GO:1990573')
('HP:0008803', 'GO:0017025')
('HP:0010713', 'GO:0035136')
('HP:0000829', 'GO:0006285')
('HP:0000278', 'GO:0097452')
('HP:0004432', 'GO:0038127')
('HP:0002612', 'GO:2000051')
('HP:0002593', 'GO:0005070')
('HP:0001007', 'GO:0051894')
('HP:0010775', 'GO:0035877')
('HP:0001053', 'GO:0015844')
('HP:0010502', 'GO:0006813')
('HP:0002315', 'GO:0003323')
('HP:0005111', 'GO:0030308')
('HP:0006554', 'GO:0008201')
('HP:0100585', 'GO:0032982')
('HP:0006510', 'GO:0005913')
('HP:0002363', 'GO:0006469')
('HP:0002983', 'GO:0017111')
('HP:0000561', 'GO:0061423')
('HP:0009592', 'GO:0033554')
('HP:0000612', 'GO:0035061')
('HP:0000260', 'GO:0035603')
('HP:0005561', 'GO:0070461')
('HP:0001934', 'GO:0072366')
('HP:0100258', 'GO:0021537')
('HP:0000522', 'GO:0044615')
('HP:0000677', 'GO:0032922')
('HP:0011308', 'GO:0090722')
('HP:0001162', 'GO:0033523')
('HP:0002028', 'GO:0070301')
('HP:0001944', 'GO:0042559')
('HP:0004349', 'GO:0008611')
('HP:0008736', 'GO:0045780')
('HP:0002916', 'GO:0030336')
('HP:0000490', 'GO:1990138')
('HP:0030049', 'GO:0042531')
('HP:0006429', 'GO:0005102')
('HP:0002837', 'GO:0009887')
('HP:0007340', 'GO:0003746')
('HP:0007565', 'GO:0032792')
('HP:0001072', 'GO:0007072')
('HP:0012030', 'GO:0098820')
('HP:0000473', 'GO:0015627')
('HP:0001279', 'GO:0036019')
('HP:0011343', 'GO:1905720')
('HP:0001873', 'GO:0035095')
('HP:0002958', 'GO:2000272')
('HP:0006208', 'GO:0019215')
('HP:0002089', 'GO:0098752')
('HP:0002865', 'GO:1902495')
('HP:0004322', 'GO:1902871')
('HP:0000307', 'GO:0031658')
('HP:0008037', 'GO:2001252')
('HP:0005244', 'GO:1990130')
('HP:0002756', 'GO:0099738')
('HP:0007016', 'GO:0038132')
('HP:0001608', 'GO:0006103')
('HP:0006335', 'GO:0033592')
('HP:0003202', 'GO:0070293')
('HP:0001392', 'GO:0035509')
('HP:0006069', 'GO:0097655')
('HP:0007285', 'GO:0030984')
('HP:0001395', 'GO:0043492')
('HP:0005305', 'GO:1990615')
('HP:0000851', 'GO:0097400')
('HP:0002066', 'GO:0038012')
('HP:0100006', 'GO:0060195')
('HP:0004689', 'GO:0070325')
('HP:0010543', 'GO:0031996')
('HP:0000858', 'GO:0071735')
('HP:0006817', 'GO:1990015')
